X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
0.533493649,0,0.125,0.530924731,0.052291522,0.125,0.523242718,0.104079448,0.125,0.510521592,0.154865032,0.125,0.492883863,0.204159181,0.125,0.470499393,0.251487165,0.125,0.443583758,0.296393191,0.125,0.412396168,0.338444788,0.125,0.377236977,0.377236977,0.125,0.338444788,0.412396168,0.125,0.296393191,0.443583758,0.125,0.251487165,0.470499393,0.125,0.204159181,0.492883863,0.125,0.154865032,0.510521592,0.125,0.104079448,0.523242718,0.125,0.052291522,0.530924731,0.125,6.24977E-16,0.533493649,0.125,-0.052291522,0.530924731,0.125,-0.104079448,0.523242718,0.125,-0.154865032,0.510521592,0.125,-0.204159181,0.492883863,0.125,-0.251487165,0.470499393,0.125,-0.296393191,0.443583758,0.125,-0.338444788,0.412396168,0.125,-0.377236977,0.377236977,0.125,-0.412396168,0.338444788,0.125,-0.443583758,0.296393191,0.125,-0.470499393,0.251487165,0.125,-0.492883863,0.204159181,0.125,-0.510521592,0.154865032,0.125,-0.523242718,0.104079448,0.125,-0.530924731,0.052291522,0.125,-0.533493649,-2.54075E-15,0.125,-0.530924731,-0.052291522,0.125,-0.523242718,-0.104079448,0.125,-0.510521592,-0.154865032,0.125,-0.492883863,-0.204159181,0.125,-0.470499393,-0.251487165,0.125,-0.443583758,-0.296393191,0.125,-0.412396168,-0.338444788,0.125,-0.377236977,-0.377236977,0.125,-0.338444788,-0.412396168,0.125,-0.296393191,-0.443583758,0.125,-0.251487165,-0.470499393,0.125,-0.204159181,-0.492883863,0.125,-0.154865032,-0.510521592,0.125,-0.104079448,-0.523242718,0.125,-0.052291522,-0.530924731,0.125,7.00952E-15,-0.533493649,0.125,0.052291522,-0.530924731,0.125,0.104079448,-0.523242718,0.125,0.154865032,-0.510521592,0.125,0.204159181,-0.492883863,0.125,0.251487165,-0.470499393,0.125,0.296393191,-0.443583758,0.125,0.338444788,-0.412396168,0.125,0.377236977,-0.377236977,0.125,0.412396168,-0.338444788,0.125,0.443583758,-0.296393191,0.125,0.470499393,-0.251487165,0.125,0.492883863,-0.204159181,0.125,0.510521592,-0.154865032,0.125,0.523242718,-0.104079448,0.125,0.530924731,-0.052291522,0.125
0.521613636,0,0.101684161,0.519101923,0.051127077,0.101684161,0.511590976,0.101761772,0.101684161,0.499153128,0.151416446,0.101684161,0.481908162,0.199612896,0.101684161,0.460022157,0.245886966,0.101684161,0.433705887,0.289793009,0.101684161,0.403212793,0.330908187,0.101684161,0.368836539,0.368836539,0.101684161,0.330908187,0.403212793,0.101684161,0.289793009,0.433705887,0.101684161,0.245886966,0.460022157,0.101684161,0.199612896,0.481908162,0.101684161,0.151416446,0.499153128,0.101684161,0.101761772,0.511590976,0.101684161,0.051127077,0.519101923,0.101684161,6.1106E-16,0.521613636,0.101684161,-0.051127077,0.519101923,0.101684161,-0.101761772,0.511590976,0.101684161,-0.151416446,0.499153128,0.101684161,-0.199612896,0.481908162,0.101684161,-0.245886966,0.460022157,0.101684161,-0.289793009,0.433705887,0.101684161,-0.330908187,0.403212793,0.101684161,-0.368836539,0.368836539,0.101684161,-0.403212793,0.330908187,0.101684161,-0.433705887,0.289793009,0.101684161,-0.460022157,0.245886966,0.101684161,-0.481908162,0.199612896,0.101684161,-0.499153128,0.151416446,0.101684161,-0.511590976,0.101761772,0.101684161,-0.519101923,0.051127077,0.101684161,-0.521613636,-2.48417E-15,0.101684161,-0.519101923,-0.051127077,0.101684161,-0.511590976,-0.101761772,0.101684161,-0.499153128,-0.151416446,0.101684161,-0.481908162,-0.199612896,0.101684161,-0.460022157,-0.245886966,0.101684161,-0.433705887,-0.289793009,0.101684161,-0.403212793,-0.330908187,0.101684161,-0.368836539,-0.368836539,0.101684161,-0.330908187,-0.403212793,0.101684161,-0.289793009,-0.433705887,0.101684161,-0.245886966,-0.460022157,0.101684161,-0.199612896,-0.481908162,0.101684161,-0.151416446,-0.499153128,0.101684161,-0.101761772,-0.511590976,0.101684161,-0.051127077,-0.519101923,0.101684161,6.85343E-15,-0.521613636,0.101684161,0.051127077,-0.519101923,0.101684161,0.101761772,-0.511590976,0.101684161,0.151416446,-0.499153128,0.101684161,0.199612896,-0.481908162,0.101684161,0.245886966,-0.460022157,0.101684161,0.289793009,-0.433705887,0.101684161,0.330908187,-0.403212793,0.101684161,0.368836539,-0.368836539,0.101684161,0.403212793,-0.330908187,0.101684161,0.433705887,-0.289793009,0.101684161,0.460022157,-0.245886966,0.101684161,0.481908162,-0.199612896,0.101684161,0.499153128,-0.151416446,0.101684161,0.511590976,-0.101761772,0.101684161,0.519101923,-0.051127077,0.101684161
0.512235871,0,0.077254249,0.509769315,0.050207895,0.077254249,0.502393402,0.099932261,0.077254249,0.490179166,0.148694224,0.077254249,0.473244237,0.196024181,0.077254249,0.451751707,0.241466318,0.077254249,0.425908561,0.284583002,0.077254249,0.395963683,0.324958996,0.077254249,0.362205458,0.362205458,0.077254249,0.324958996,0.395963683,0.077254249,0.284583002,0.425908561,0.077254249,0.241466318,0.451751707,0.077254249,0.196024181,0.473244237,0.077254249,0.148694224,0.490179166,0.077254249,0.099932261,0.502393402,0.077254249,0.050207895,0.509769315,0.077254249,6.00074E-16,0.512235871,0.077254249,-0.050207895,0.509769315,0.077254249,-0.099932261,0.502393402,0.077254249,-0.148694224,0.490179166,0.077254249,-0.196024181,0.473244237,0.077254249,-0.241466318,0.451751707,0.077254249,-0.284583002,0.425908561,0.077254249,-0.324958996,0.395963683,0.077254249,-0.362205458,0.362205458,0.077254249,-0.395963683,0.324958996,0.077254249,-0.425908561,0.284583002,0.077254249,-0.451751707,0.241466318,0.077254249,-0.473244237,0.196024181,0.077254249,-0.490179166,0.148694224,0.077254249,-0.502393402,0.099932261,0.077254249,-0.509769315,0.050207895,0.077254249,-0.512235871,-2.43951E-15,0.077254249,-0.509769315,-0.050207895,0.077254249,-0.502393402,-0.099932261,0.077254249,-0.490179166,-0.148694224,0.077254249,-0.473244237,-0.196024181,0.077254249,-0.451751707,-0.241466318,0.077254249,-0.425908561,-0.284583002,0.077254249,-0.395963683,-0.324958996,0.077254249,-0.362205458,-0.362205458,0.077254249,-0.324958996,-0.395963683,0.077254249,-0.284583002,-0.425908561,0.077254249,-0.241466318,-0.451751707,0.077254249,-0.196024181,-0.473244237,0.077254249,-0.148694224,-0.490179166,0.077254249,-0.099932261,-0.502393402,0.077254249,-0.050207895,-0.509769315,0.077254249,6.73022E-15,-0.512235871,0.077254249,0.050207895,-0.509769315,0.077254249,0.099932261,-0.502393402,0.077254249,0.148694224,-0.490179166,0.077254249,0.196024181,-0.473244237,0.077254249,0.241466318,-0.451751707,0.077254249,0.284583002,-0.425908561,0.077254249,0.324958996,-0.395963683,0.077254249,0.362205458,-0.362205458,0.077254249,0.395963683,-0.324958996,0.077254249,0.425908561,-0.284583002,0.077254249,0.451751707,-0.241466318,0.077254249,0.473244237,-0.196024181,0.077254249,0.490179166,-0.148694224,0.077254249,0.502393402,-0.099932261,0.077254249,0.509769315,-0.050207895,0.077254249
0.5054631,0,0.051977923,0.503029157,0.049544048,0.051977923,0.495750768,0.098610959,0.051977923,0.483698028,0.146728193,0.051977923,0.466987012,0.193432354,0.051977923,0.445778656,0.238273656,0.051977923,0.420277208,0.280820252,0.051977923,0.39072826,0.320662396,0.051977923,0.357416386,0.357416386,0.051977923,0.320662396,0.39072826,0.051977923,0.280820252,0.420277208,0.051977923,0.238273656,0.445778656,0.051977923,0.193432354,0.466987012,0.051977923,0.146728193,0.483698028,0.051977923,0.098610959,0.495750768,0.051977923,0.049544048,0.503029157,0.051977923,5.9214E-16,0.5054631,0.051977923,-0.049544048,0.503029157,0.051977923,-0.098610959,0.495750768,0.051977923,-0.146728193,0.483698028,0.051977923,-0.193432354,0.466987012,0.051977923,-0.238273656,0.445778656,0.051977923,-0.280820252,0.420277208,0.051977923,-0.320662396,0.39072826,0.051977923,-0.357416386,0.357416386,0.051977923,-0.39072826,0.320662396,0.051977923,-0.420277208,0.280820252,0.051977923,-0.445778656,0.238273656,0.051977923,-0.466987012,0.193432354,0.051977923,-0.483698028,0.146728193,0.051977923,-0.495750768,0.098610959,0.051977923,-0.503029157,0.049544048,0.051977923,-0.5054631,-2.40725E-15,0.051977923,-0.503029157,-0.049544048,0.051977923,-0.495750768,-0.098610959,0.051977923,-0.483698028,-0.146728193,0.051977923,-0.466987012,-0.193432354,0.051977923,-0.445778656,-0.238273656,0.051977923,-0.420277208,-0.280820252,0.051977923,-0.39072826,-0.320662396,0.051977923,-0.357416386,-0.357416386,0.051977923,-0.320662396,-0.39072826,0.051977923,-0.280820252,-0.420277208,0.051977923,-0.238273656,-0.445778656,0.051977923,-0.193432354,-0.466987012,0.051977923,-0.146728193,-0.483698028,0.051977923,-0.098610959,-0.495750768,0.051977923,-0.049544048,-0.503029157,0.051977923,6.64123E-15,-0.5054631,0.051977923,0.049544048,-0.503029157,0.051977923,0.098610959,-0.495750768,0.051977923,0.146728193,-0.483698028,0.051977923,0.193432354,-0.466987012,0.051977923,0.238273656,-0.445778656,0.051977923,0.280820252,-0.420277208,0.051977923,0.320662396,-0.39072826,0.051977923,0.357416386,-0.357416386,0.051977923,0.39072826,-0.320662396,0.051977923,0.420277208,-0.280820252,0.051977923,0.445778656,-0.238273656,0.051977923,0.466987012,-0.193432354,0.051977923,0.483698028,-0.146728193,0.051977923,0.495750768,-0.098610959,0.051977923,0.503029157,-0.049544048,0.051977923
0.501369526,0,0.026132116,0.498955295,0.049142807,0.026132116,0.491735851,0.097812342,0.026132116,0.479780723,0.145539891,0.026132116,0.463205043,0.191865811,0.026132116,0.442168446,0.236343959,0.026132116,0.416873526,0.278545984,0.026132116,0.387563885,0.31806546,0.026132116,0.354521792,0.354521792,0.026132116,0.31806546,0.387563885,0.026132116,0.278545984,0.416873526,0.026132116,0.236343959,0.442168446,0.026132116,0.191865811,0.463205043,0.026132116,0.145539891,0.479780723,0.026132116,0.097812342,0.491735851,0.026132116,0.049142807,0.498955295,0.026132116,5.87345E-16,0.501369526,0.026132116,-0.049142807,0.498955295,0.026132116,-0.097812342,0.491735851,0.026132116,-0.145539891,0.479780723,0.026132116,-0.191865811,0.463205043,0.026132116,-0.236343959,0.442168446,0.026132116,-0.278545984,0.416873526,0.026132116,-0.31806546,0.387563885,0.026132116,-0.354521792,0.354521792,0.026132116,-0.387563885,0.31806546,0.026132116,-0.416873526,0.278545984,0.026132116,-0.442168446,0.236343959,0.026132116,-0.463205043,0.191865811,0.026132116,-0.479780723,0.145539891,0.026132116,-0.491735851,0.097812342,0.026132116,-0.498955295,0.049142807,0.026132116,-0.501369526,-2.38776E-15,0.026132116,-0.498955295,-0.049142807,0.026132116,-0.491735851,-0.097812342,0.026132116,-0.479780723,-0.145539891,0.026132116,-0.463205043,-0.191865811,0.026132116,-0.442168446,-0.236343959,0.026132116,-0.416873526,-0.278545984,0.026132116,-0.387563885,-0.31806546,0.026132116,-0.354521792,-0.354521792,0.026132116,-0.31806546,-0.387563885,0.026132116,-0.278545984,-0.416873526,0.026132116,-0.236343959,-0.442168446,0.026132116,-0.191865811,-0.463205043,0.026132116,-0.145539891,-0.479780723,0.026132116,-0.097812342,-0.491735851,0.026132116,-0.049142807,-0.498955295,0.026132116,6.58745E-15,-0.501369526,0.026132116,0.049142807,-0.498955295,0.026132116,0.097812342,-0.491735851,0.026132116,0.145539891,-0.479780723,0.026132116,0.191865811,-0.463205043,0.026132116,0.236343959,-0.442168446,0.026132116,0.278545984,-0.416873526,0.026132116,0.31806546,-0.387563885,0.026132116,0.354521792,-0.354521792,0.026132116,0.387563885,-0.31806546,0.026132116,0.416873526,-0.278545984,0.026132116,0.442168446,-0.236343959,0.026132116,0.463205043,-0.191865811,0.026132116,0.479780723,-0.145539891,0.026132116,0.491735851,-0.097812342,0.026132116,0.498955295,-0.049142807,0.026132116
0.5,0,1.41651E-16,0.497592363,0.04900857,1.41651E-16,0.49039264,0.097545161,1.41651E-16,0.478470168,0.145142339,1.41651E-16,0.461939766,0.191341716,1.41651E-16,0.440960632,0.235698368,1.41651E-16,0.415734806,0.277785117,1.41651E-16,0.386505227,0.317196642,1.41651E-16,0.353553391,0.353553391,1.41651E-16,0.317196642,0.386505227,1.41651E-16,0.277785117,0.415734806,1.41651E-16,0.235698368,0.440960632,1.41651E-16,0.191341716,0.461939766,1.41651E-16,0.145142339,0.478470168,1.41651E-16,0.097545161,0.49039264,1.41651E-16,0.04900857,0.497592363,1.41651E-16,5.8574E-16,0.5,1.41651E-16,-0.04900857,0.497592363,1.41651E-16,-0.097545161,0.49039264,1.41651E-16,-0.145142339,0.478470168,1.41651E-16,-0.191341716,0.461939766,1.41651E-16,-0.235698368,0.440960632,1.41651E-16,-0.277785117,0.415734806,1.41651E-16,-0.317196642,0.386505227,1.41651E-16,-0.353553391,0.353553391,1.41651E-16,-0.386505227,0.317196642,1.41651E-16,-0.415734806,0.277785117,1.41651E-16,-0.440960632,0.235698368,1.41651E-16,-0.461939766,0.191341716,1.41651E-16,-0.478470168,0.145142339,1.41651E-16,-0.49039264,0.097545161,1.41651E-16,-0.497592363,0.04900857,1.41651E-16,-0.5,-2.38123E-15,1.41651E-16,-0.497592363,-0.04900857,1.41651E-16,-0.49039264,-0.097545161,1.41651E-16,-0.478470168,-0.145142339,1.41651E-16,-0.461939766,-0.191341716,1.41651E-16,-0.440960632,-0.235698368,1.41651E-16,-0.415734806,-0.277785117,1.41651E-16,-0.386505227,-0.317196642,1.41651E-16,-0.353553391,-0.353553391,1.41651E-16,-0.317196642,-0.386505227,1.41651E-16,-0.277785117,-0.415734806,1.41651E-16,-0.235698368,-0.440960632,1.41651E-16,-0.191341716,-0.461939766,1.41651E-16,-0.145142339,-0.478470168,1.41651E-16,-0.097545161,-0.49039264,1.41651E-16,-0.04900857,-0.497592363,1.41651E-16,6.56945E-15,-0.5,1.41651E-16,0.04900857,-0.497592363,1.41651E-16,0.097545161,-0.49039264,1.41651E-16,0.145142339,-0.478470168,1.41651E-16,0.191341716,-0.461939766,1.41651E-16,0.235698368,-0.440960632,1.41651E-16,0.277785117,-0.415734806,1.41651E-16,0.317196642,-0.386505227,1.41651E-16,0.353553391,-0.353553391,1.41651E-16,0.386505227,-0.317196642,1.41651E-16,0.415734806,-0.277785117,1.41651E-16,0.440960632,-0.235698368,1.41651E-16,0.461939766,-0.191341716,1.41651E-16,0.478470168,-0.145142339,1.41651E-16,0.49039264,-0.097545161,1.41651E-16,0.497592363,-0.04900857,1.41651E-16
0.501369526,0,-0.026132116,0.498955295,0.049142807,-0.026132116,0.491735851,0.097812342,-0.026132116,0.479780723,0.145539891,-0.026132116,0.463205043,0.191865811,-0.026132116,0.442168446,0.236343959,-0.026132116,0.416873526,0.278545984,-0.026132116,0.387563885,0.31806546,-0.026132116,0.354521792,0.354521792,-0.026132116,0.31806546,0.387563885,-0.026132116,0.278545984,0.416873526,-0.026132116,0.236343959,0.442168446,-0.026132116,0.191865811,0.463205043,-0.026132116,0.145539891,0.479780723,-0.026132116,0.097812342,0.491735851,-0.026132116,0.049142807,0.498955295,-0.026132116,5.87345E-16,0.501369526,-0.026132116,-0.049142807,0.498955295,-0.026132116,-0.097812342,0.491735851,-0.026132116,-0.145539891,0.479780723,-0.026132116,-0.191865811,0.463205043,-0.026132116,-0.236343959,0.442168446,-0.026132116,-0.278545984,0.416873526,-0.026132116,-0.31806546,0.387563885,-0.026132116,-0.354521792,0.354521792,-0.026132116,-0.387563885,0.31806546,-0.026132116,-0.416873526,0.278545984,-0.026132116,-0.442168446,0.236343959,-0.026132116,-0.463205043,0.191865811,-0.026132116,-0.479780723,0.145539891,-0.026132116,-0.491735851,0.097812342,-0.026132116,-0.498955295,0.049142807,-0.026132116,-0.501369526,-2.38776E-15,-0.026132116,-0.498955295,-0.049142807,-0.026132116,-0.491735851,-0.097812342,-0.026132116,-0.479780723,-0.145539891,-0.026132116,-0.463205043,-0.191865811,-0.026132116,-0.442168446,-0.236343959,-0.026132116,-0.416873526,-0.278545984,-0.026132116,-0.387563885,-0.31806546,-0.026132116,-0.354521792,-0.354521792,-0.026132116,-0.31806546,-0.387563885,-0.026132116,-0.278545984,-0.416873526,-0.026132116,-0.236343959,-0.442168446,-0.026132116,-0.191865811,-0.463205043,-0.026132116,-0.145539891,-0.479780723,-0.026132116,-0.097812342,-0.491735851,-0.026132116,-0.049142807,-0.498955295,-0.026132116,6.58745E-15,-0.501369526,-0.026132116,0.049142807,-0.498955295,-0.026132116,0.097812342,-0.491735851,-0.026132116,0.145539891,-0.479780723,-0.026132116,0.191865811,-0.463205043,-0.026132116,0.236343959,-0.442168446,-0.026132116,0.278545984,-0.416873526,-0.026132116,0.31806546,-0.387563885,-0.026132116,0.354521792,-0.354521792,-0.026132116,0.387563885,-0.31806546,-0.026132116,0.416873526,-0.278545984,-0.026132116,0.442168446,-0.236343959,-0.026132116,0.463205043,-0.191865811,-0.026132116,0.479780723,-0.145539891,-0.026132116,0.491735851,-0.097812342,-0.026132116,0.498955295,-0.049142807,-0.026132116
0.5054631,0,-0.051977923,0.503029157,0.049544048,-0.051977923,0.495750768,0.098610959,-0.051977923,0.483698028,0.146728193,-0.051977923,0.466987012,0.193432354,-0.051977923,0.445778656,0.238273656,-0.051977923,0.420277208,0.280820252,-0.051977923,0.39072826,0.320662396,-0.051977923,0.357416386,0.357416386,-0.051977923,0.320662396,0.39072826,-0.051977923,0.280820252,0.420277208,-0.051977923,0.238273656,0.445778656,-0.051977923,0.193432354,0.466987012,-0.051977923,0.146728193,0.483698028,-0.051977923,0.098610959,0.495750768,-0.051977923,0.049544048,0.503029157,-0.051977923,5.9214E-16,0.5054631,-0.051977923,-0.049544048,0.503029157,-0.051977923,-0.098610959,0.495750768,-0.051977923,-0.146728193,0.483698028,-0.051977923,-0.193432354,0.466987012,-0.051977923,-0.238273656,0.445778656,-0.051977923,-0.280820252,0.420277208,-0.051977923,-0.320662396,0.39072826,-0.051977923,-0.357416386,0.357416386,-0.051977923,-0.39072826,0.320662396,-0.051977923,-0.420277208,0.280820252,-0.051977923,-0.445778656,0.238273656,-0.051977923,-0.466987012,0.193432354,-0.051977923,-0.483698028,0.146728193,-0.051977923,-0.495750768,0.098610959,-0.051977923,-0.503029157,0.049544048,-0.051977923,-0.5054631,-2.40725E-15,-0.051977923,-0.503029157,-0.049544048,-0.051977923,-0.495750768,-0.098610959,-0.051977923,-0.483698028,-0.146728193,-0.051977923,-0.466987012,-0.193432354,-0.051977923,-0.445778656,-0.238273656,-0.051977923,-0.420277208,-0.280820252,-0.051977923,-0.39072826,-0.320662396,-0.051977923,-0.357416386,-0.357416386,-0.051977923,-0.320662396,-0.39072826,-0.051977923,-0.280820252,-0.420277208,-0.051977923,-0.238273656,-0.445778656,-0.051977923,-0.193432354,-0.466987012,-0.051977923,-0.146728193,-0.483698028,-0.051977923,-0.098610959,-0.495750768,-0.051977923,-0.049544048,-0.503029157,-0.051977923,6.64123E-15,-0.5054631,-0.051977923,0.049544048,-0.503029157,-0.051977923,0.098610959,-0.495750768,-0.051977923,0.146728193,-0.483698028,-0.051977923,0.193432354,-0.466987012,-0.051977923,0.238273656,-0.445778656,-0.051977923,0.280820252,-0.420277208,-0.051977923,0.320662396,-0.39072826,-0.051977923,0.357416386,-0.357416386,-0.051977923,0.39072826,-0.320662396,-0.051977923,0.420277208,-0.280820252,-0.051977923,0.445778656,-0.238273656,-0.051977923,0.466987012,-0.193432354,-0.051977923,0.483698028,-0.146728193,-0.051977923,0.495750768,-0.098610959,-0.051977923,0.503029157,-0.049544048,-0.051977923
0.512235871,0,-0.077254249,0.509769315,0.050207895,-0.077254249,0.502393402,0.099932261,-0.077254249,0.490179166,0.148694224,-0.077254249,0.473244237,0.196024181,-0.077254249,0.451751707,0.241466318,-0.077254249,0.425908561,0.284583002,-0.077254249,0.395963683,0.324958996,-0.077254249,0.362205458,0.362205458,-0.077254249,0.324958996,0.395963683,-0.077254249,0.284583002,0.425908561,-0.077254249,0.241466318,0.451751707,-0.077254249,0.196024181,0.473244237,-0.077254249,0.148694224,0.490179166,-0.077254249,0.099932261,0.502393402,-0.077254249,0.050207895,0.509769315,-0.077254249,6.00074E-16,0.512235871,-0.077254249,-0.050207895,0.509769315,-0.077254249,-0.099932261,0.502393402,-0.077254249,-0.148694224,0.490179166,-0.077254249,-0.196024181,0.473244237,-0.077254249,-0.241466318,0.451751707,-0.077254249,-0.284583002,0.425908561,-0.077254249,-0.324958996,0.395963683,-0.077254249,-0.362205458,0.362205458,-0.077254249,-0.395963683,0.324958996,-0.077254249,-0.425908561,0.284583002,-0.077254249,-0.451751707,0.241466318,-0.077254249,-0.473244237,0.196024181,-0.077254249,-0.490179166,0.148694224,-0.077254249,-0.502393402,0.099932261,-0.077254249,-0.509769315,0.050207895,-0.077254249,-0.512235871,-2.43951E-15,-0.077254249,-0.509769315,-0.050207895,-0.077254249,-0.502393402,-0.099932261,-0.077254249,-0.490179166,-0.148694224,-0.077254249,-0.473244237,-0.196024181,-0.077254249,-0.451751707,-0.241466318,-0.077254249,-0.425908561,-0.284583002,-0.077254249,-0.395963683,-0.324958996,-0.077254249,-0.362205458,-0.362205458,-0.077254249,-0.324958996,-0.395963683,-0.077254249,-0.284583002,-0.425908561,-0.077254249,-0.241466318,-0.451751707,-0.077254249,-0.196024181,-0.473244237,-0.077254249,-0.148694224,-0.490179166,-0.077254249,-0.099932261,-0.502393402,-0.077254249,-0.050207895,-0.509769315,-0.077254249,6.73022E-15,-0.512235871,-0.077254249,0.050207895,-0.509769315,-0.077254249,0.099932261,-0.502393402,-0.077254249,0.148694224,-0.490179166,-0.077254249,0.196024181,-0.473244237,-0.077254249,0.241466318,-0.451751707,-0.077254249,0.284583002,-0.425908561,-0.077254249,0.324958996,-0.395963683,-0.077254249,0.362205458,-0.362205458,-0.077254249,0.395963683,-0.324958996,-0.077254249,0.425908561,-0.284583002,-0.077254249,0.451751707,-0.241466318,-0.077254249,0.473244237,-0.196024181,-0.077254249,0.490179166,-0.148694224,-0.077254249,0.502393402,-0.099932261,-0.077254249,0.509769315,-0.050207895,-0.077254249
0.521613636,0,-0.101684161,0.519101923,0.051127077,-0.101684161,0.511590976,0.101761772,-0.101684161,0.499153128,0.151416446,-0.101684161,0.481908162,0.199612896,-0.101684161,0.460022157,0.245886966,-0.101684161,0.433705887,0.289793009,-0.101684161,0.403212793,0.330908187,-0.101684161,0.368836539,0.368836539,-0.101684161,0.330908187,0.403212793,-0.101684161,0.289793009,0.433705887,-0.101684161,0.245886966,0.460022157,-0.101684161,0.199612896,0.481908162,-0.101684161,0.151416446,0.499153128,-0.101684161,0.101761772,0.511590976,-0.101684161,0.051127077,0.519101923,-0.101684161,6.1106E-16,0.521613636,-0.101684161,-0.051127077,0.519101923,-0.101684161,-0.101761772,0.511590976,-0.101684161,-0.151416446,0.499153128,-0.101684161,-0.199612896,0.481908162,-0.101684161,-0.245886966,0.460022157,-0.101684161,-0.289793009,0.433705887,-0.101684161,-0.330908187,0.403212793,-0.101684161,-0.368836539,0.368836539,-0.101684161,-0.403212793,0.330908187,-0.101684161,-0.433705887,0.289793009,-0.101684161,-0.460022157,0.245886966,-0.101684161,-0.481908162,0.199612896,-0.101684161,-0.499153128,0.151416446,-0.101684161,-0.511590976,0.101761772,-0.101684161,-0.519101923,0.051127077,-0.101684161,-0.521613636,-2.48417E-15,-0.101684161,-0.519101923,-0.051127077,-0.101684161,-0.511590976,-0.101761772,-0.101684161,-0.499153128,-0.151416446,-0.101684161,-0.481908162,-0.199612896,-0.101684161,-0.460022157,-0.245886966,-0.101684161,-0.433705887,-0.289793009,-0.101684161,-0.403212793,-0.330908187,-0.101684161,-0.368836539,-0.368836539,-0.101684161,-0.330908187,-0.403212793,-0.101684161,-0.289793009,-0.433705887,-0.101684161,-0.245886966,-0.460022157,-0.101684161,-0.199612896,-0.481908162,-0.101684161,-0.151416446,-0.499153128,-0.101684161,-0.101761772,-0.511590976,-0.101684161,-0.051127077,-0.519101923,-0.101684161,6.85343E-15,-0.521613636,-0.101684161,0.051127077,-0.519101923,-0.101684161,0.101761772,-0.511590976,-0.101684161,0.151416446,-0.499153128,-0.101684161,0.199612896,-0.481908162,-0.101684161,0.245886966,-0.460022157,-0.101684161,0.289793009,-0.433705887,-0.101684161,0.330908187,-0.403212793,-0.101684161,0.368836539,-0.368836539,-0.101684161,0.403212793,-0.330908187,-0.101684161,0.433705887,-0.289793009,-0.101684161,0.460022157,-0.245886966,-0.101684161,0.481908162,-0.199612896,-0.101684161,0.499153128,-0.151416446,-0.101684161,0.511590976,-0.101761772,-0.101684161,0.519101923,-0.051127077,-0.101684161
